base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,known_columns,num_known_columns,base_count,attack_count
1.0,1.0,0.7036761107604442,0.9888226658250661,0.9622475370480148,0.7083333333333334,1.0,0.999965715461184,0.9020020151581851,0.9999725615583233,0.13623658989970644,0.635557815810591,0.7717944057102974,168,0.022354668349868212,0.977645331650132,1.0000000000000002,168,NPF,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,168,168
1.0,1.0,0.8559167243701408,0.9897200042085397,0.9285879528626103,0.8633879781420765,1.0,0.9999268053578473,0.7818320159180675,0.9999484274085483,0.09961633854513607,0.8061085550975727,0.9057248936427088,183,0.02055999158292099,0.9794400084170792,1.0000000000000002,183,NOC,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,183,183
1.0,1.0,0.8026666054344119,0.9920906033933635,0.9598699686702487,0.8075313807531381,1.0,0.9999480461776005,0.8927012615487461,0.999959541362935,0.09964523614098741,0.7528439873639182,0.8524892235049056,239,0.015818793213272953,0.984181206786727,1.0,239,MSP,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,239,239
1.0,1.0,0.8701697464387204,0.9886240652991111,0.9123081295007233,0.8787878787878788,1.0,0.999917506805688,0.7149860650090203,0.9999443882776992,0.0999558999555551,0.8201917964609429,0.920147696416498,165,0.022751869401778313,0.9772481305982219,1.0000000000000002,165,INDP_CAT,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,165,165
1.0,1.0,0.5902812565318014,0.9842358304887528,0.9615009448013707,0.5932203389830508,1.0,0.9999754172709919,0.902192993446109,0.9999798793843139,0.17454788109712716,0.5030073159832378,0.6775551970803649,118,0.0315283390224943,0.9684716609775057,1.0,118,INDP,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,118,118
1.0,1.0,0.9980195428924203,0.9980195428924203,0.0,1.0,1.0,0.0,-396.0914215221873,0.9974816882314741,0.003960914215159872,0.9960390857848404,1.0000000000000002,966,0.003960914215159872,0.9960390857848404,1.0000000000000002,966,HOUSING_TYPE,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,966,966
1.0,1.0,0.8635454560801592,0.994749831206833,0.9614539524914482,0.8674033149171271,1.0,0.9999245890205776,0.8964490296213032,0.9999416671246844,0.06993074706322167,0.8285800825485483,0.89851082961177,362,0.010500337586333841,0.9894996624136662,1.0,362,HISP,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,362,362
1.0,1.0,0.4481814324504685,0.9778823451790133,0.959901215482106,0.4457831325301205,1.0,0.9999819568473003,0.901074781152136,0.9999847653166517,0.20913680636432103,0.343613029268308,0.552749835632629,83,0.044235309641973974,0.9557646903580262,1.0000000000000002,83,EDU,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,83,83
0.9989610389610389,0.9989610389610389,0.9818766981318121,0.9990031720557213,0.9444763037115217,0.982839313572543,1.0,0.9994176120169034,0.836505723192832,0.999583531073082,0.011756193599841147,0.9759986013318915,0.9877547949317327,1923,0.0019936558885572664,0.9980063441114427,1.0,1923,DVET,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1925,1925
1.0,1.0,0.9808585981800078,0.9990042056584987,0.9474819467026466,0.9818181818181818,1.0,0.9994503023337129,0.8473480073749046,0.9996030281083722,0.012078597213558084,0.9748192995732287,0.9868978967867867,1925,0.001991588683003087,0.9980084113169971,1.0000000000000002,1925,DVET,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,1925,1925
